Fighter 1,Fighter 1 KD,Fighter 1 Sig STR,Fighter 1 Sig Str Percent,Fighter 1 TD,Fighter 1 TD Percent,Fighter 1 Sub AttemptFighter 1 Rev,Fighter 1 Control,Fighter 1 Significant Head Strikes,Fighter 1 Significant Body Strikes,Fighter 1 Significant Leg Strikes,Fight 1 Significatn Distane Strikes,Fighter 1 Significant Clinch Strikes,Fighter 1 Significant Ground Strikes,Fighter 2,Fighter 2 KD,Fighter 2 Sig STR,Fighter 2 Sig Str Percent,Fighter 2 TD,Fighter 2 TD Percent,Fighter 2 Sub AttemptFighter 2 Rev,Fighter 2 Control,Fighter 2 Significant Head Strikes,Fighter 2 Significant Body Strikes,Fighter 2 Significant Leg Strikes,Fight 2 Significatn Distane Strikes,Fighter 2 Significant Clinch Strikes,Fighter 2 Significant Ground Strikes
Ion Cutelaba,0,15 of 26,57%,16 of 27,4 of 5,80%,0,0,1:20,14 of 25,1 of 1,0 of 0,1 of 5,1 of 2,13 of 19,Khalil Rountree Jr.,0,5 of 12,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:00,4 of 11,1 of 1,0 of 0,3 of 7,2 of 5,0 of 0
Michal Oleksiejczuk,0,37 of 78,47%,39 of 80,0 of 0,---,0,0,1:30,23 of 59,13 of 18,1 of 1,32 of 71,2 of 2,3 of 5,Ovince Saint Preux,0,14 of 48,14 of 48,29%,20 of 54,1 of 2,50%,1,0,0:50,5 of 36,9 of 12,0 of 0,11 of 45,3 of 3,0 of 0
Nicolas Dalby,0,31 of 84,36%,64 of 122,1 of 4,25%,0,1,5:28,19 of 64,5 of 12,7 of 8,9 of 45,11 of 18,11 of 21,Alex Oliveira,0,18 of 47,18 of 47,38%,31 of 65,3 of 4,75%,0,0,3:56,14 of 40,0 of 2,4 of 5,13 of 36,1 of 3,4 of 8
Alen Amedovski,0,2 of 11,18%,2 of 11,0 of 0,---,0,0,0:00,2 of 11,0 of 0,0 of 0,2 of 11,0 of 0,0 of 0,John Phillips,1,5 of 8,5 of 8,62%,5 of 8,0 of 0,---,0,0,0:02,4 of 7,1 of 1,0 of 0,3 of 6,0 of 0,2 of 2
Alessio Di Chirico,0,36 of 113,31%,37 of 114,0 of 2,0%,0,0,0:43,31 of 100,0 of 4,5 of 9,30 of 104,6 of 9,0 of 0,Makhmud Muradov,0,54 of 169,54 of 169,31%,56 of 171,0 of 3,0%,0,0,0:38,32 of 133,19 of 32,3 of 4,49 of 160,5 of 9,0 of 0
Siyar Bahadurzada,0,12 of 96,12%,14 of 98,0 of 0,---,0,0,0:00,10 of 89,2 of 5,0 of 2,12 of 95,0 of 1,0 of 0,Ismail Naurdiev,0,69 of 126,69 of 126,54%,149 of 218,3 of 3,100%,0,0,5:44,30 of 71,15 of 24,24 of 31,63 of 113,0 of 0,6 of 13
Brandon Davis,0,34 of 99,34%,36 of 103,3 of 7,42%,0,0,3:02,20 of 77,5 of 9,9 of 13,26 of 91,3 of 3,5 of 5,Giga Chikadze,0,59 of 119,59 of 119,49%,71 of 133,1 of 2,50%,0,1,1:11,44 of 91,8 of 16,7 of 12,43 of 99,0 of 0,16 of 20
Macy Chiasson,0,26 of 47,55%,58 of 94,0 of 4,0%,0,0,5:47,4 of 22,21 of 23,1 of 2,4 of 18,22 of 29,0 of 0,Lina Lansberg,0,21 of 39,21 of 39,53%,49 of 91,2 of 4,50%,0,0,7:45,18 of 36,2 of 2,1 of 1,2 of 8,8 of 15,11 of 16
Marc Diakiese,0,40 of 99,40%,45 of 111,4 of 7,57%,0,0,5:08,16 of 52,10 of 25,14 of 22,31 of 84,2 of 3,7 of 12,Lando Vannata,0,25 of 70,25 of 70,35%,51 of 108,0 of 1,0%,0,0,0:06,4 of 36,8 of 12,13 of 22,24 of 66,1 of 4,0 of 0
Yair Rodriguez,0,2 of 2,100%,2 of 2,0 of 0,---,0,0,0:00,0 of 0,0 of 0,2 of 2,2 of 2,0 of 0,0 of 0,Jeremy Stephens,0,0 of 1,0 of 1,0%,0 of 1,0 of 0,---,0,0,0:00,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
Carla Esparza,0,44 of 80,55%,115 of 157,4 of 11,36%,0,1,7:11,27 of 60,11 of 14,6 of 6,28 of 59,6 of 9,10 of 12,Alexa Grasso,0,45 of 103,45 of 103,43%,103 of 169,0 of 1,0%,1,1,0:18,41 of 97,4 of 6,0 of 0,34 of 88,3 of 6,8 of 9
Brandon Moreno,1,34 of 82,41%,70 of 120,1 of 1,100%,0,1,6:24,28 of 69,6 of 12,0 of 1,18 of 55,2 of 2,14 of 25,Askar Askarov,0,30 of 63,30 of 63,47%,53 of 90,4 of 11,36%,0,1,3:59,24 of 56,4 of 5,2 of 2,9 of 39,4 of 4,17 of 20
Irene Aldana,0,125 of 333,37%,127 of 335,0 of 0,---,0,0,0:00,79 of 271,21 of 34,25 of 28,124 of 332,1 of 1,0 of 0,Vanessa Melo,0,68 of 250,68 of 250,27%,68 of 250,0 of 1,0%,0,0,0:13,48 of 207,9 of 28,11 of 15,68 of 250,0 of 0,0 of 0
Martin Bravo,0,86 of 199,43%,93 of 206,2 of 5,40%,0,0,0:38,60 of 157,20 of 33,6 of 9,85 of 198,1 of 1,0 of 0,Steven Peterson,1,49 of 105,49 of 105,46%,53 of 109,0 of 0,---,0,0,0:01,33 of 84,12 of 17,4 of 4,46 of 98,1 of 2,2 of 5
Jose Quinonez,1,60 of 117,51%,71 of 130,2 of 5,40%,0,0,4:13,36 of 80,8 of 13,16 of 24,40 of 92,0 of 1,20 of 24,Carlos Huachin,0,32 of 115,32 of 115,27%,37 of 121,0 of 0,---,0,0,0:00,22 of 84,6 of 25,4 of 6,30 of 109,0 of 2,2 of 4
Marco Polo Reyes,0,6 of 10,60%,7 of 11,0 of 0,---,0,0,0:00,0 of 3,5 of 6,1 of 1,3 of 7,3 of 3,0 of 0,Kyle Nelson,0,12 of 16,12 of 16,75%,12 of 16,0 of 2,0%,0,0,0:50,8 of 12,4 of 4,0 of 0,2 of 3,10 of 13,0 of 0
Ariane Carnelossi,0,72 of 186,38%,83 of 197,0 of 1,0%,0,0,0:38,36 of 137,15 of 26,21 of 23,57 of 156,15 of 30,0 of 0,Angela Hill,0,92 of 184,92 of 184,50%,93 of 185,0 of 0,---,0,0,0:59,60 of 137,32 of 46,0 of 1,57 of 139,35 of 45,0 of 0
Sergio Pettis,0,96 of 253,37%,96 of 253,0 of 0,---,0,0,0:02,76 of 224,5 of 13,15 of 16,90 of 245,5 of 7,1 of 1,Tyson Nam,0,40 of 170,40 of 170,23%,43 of 173,0 of 0,---,0,0,0:46,28 of 149,7 of 15,5 of 6,38 of 164,2 of 6,0 of 0
Vinicius Moreira,0,1 of 3,33%,1 of 3,0 of 0,---,0,0,0:51,0 of 2,0 of 0,1 of 1,1 of 3,0 of 0,0 of 0,Paul Craig,1,18 of 27,18 of 27,66%,33 of 43,1 of 1,100%,1,0,2:08,16 of 25,2 of 2,0 of 0,1 of 3,6 of 6,11 of 18
Sijara Eubanks,0,77 of 169,45%,94 of 186,1 of 5,20%,0,0,2:25,58 of 138,12 of 23,7 of 8,55 of 140,8 of 10,14 of 19,Bethe Correia,0,59 of 127,59 of 127,46%,77 of 146,0 of 1,0%,0,0,1:24,42 of 101,12 of 19,5 of 7,54 of 118,5 of 9,0 of 0
Claudio Puelles,0,22 of 34,64%,101 of 116,4 of 6,66%,2,0,13:20,21 of 32,1 of 2,0 of 0,1 of 5,0 of 0,21 of 29,Marcos Mariano,0,2 of 9,2 of 9,22%,5 of 12,0 of 0,---,0,0,0:48,0 of 6,2 of 3,0 of 0,2 of 8,0 of 0,0 of 1
Donald Cerrone,0,17 of 52,32%,17 of 52,0 of 0,---,0,0,0:00,12 of 45,4 of 6,1 of 1,17 of 52,0 of 0,0 of 0,Justin Gaethje,1,40 of 61,40 of 61,65%,40 of 61,0 of 0,---,0,0,0:04,27 of 44,0 of 2,13 of 15,36 of 55,2 of 3,2 of 3
Glover Teixeira,0,43 of 71,60%,85 of 119,1 of 6,16%,2,2,4:22,39 of 67,4 of 4,0 of 0,22 of 45,10 of 10,11 of 16,Nikita Krylov,0,47 of 95,47 of 95,49%,74 of 123,2 of 4,50%,1,1,4:39,20 of 66,17 of 19,10 of 10,37 of 85,3 of 3,7 of 7
Todd Duffee,1,30 of 66,45%,38 of 74,1 of 3,33%,0,0,1:56,25 of 60,5 of 6,0 of 0,19 of 51,9 of 12,2 of 3,Jeff Hughes,0,16 of 29,16 of 29,55%,26 of 39,0 of 0,---,0,0,0:15,12 of 24,0 of 0,4 of 5,14 of 23,2 of 6,0 of 0
Michel Pereira,0,32 of 75,42%,56 of 107,2 of 5,40%,0,0,3:03,13 of 44,17 of 29,2 of 2,23 of 66,9 of 9,0 of 0,Tristan Connelly,0,64 of 125,64 of 125,51%,151 of 222,0 of 6,0%,1,0,5:43,51 of 106,7 of 13,6 of 6,23 of 71,14 of 20,27 of 34
Uriah Hall,1,34 of 79,43%,41 of 86,0 of 0,---,0,0,0:25,31 of 75,3 of 4,0 of 0,22 of 61,1 of 1,11 of 17,Antonio Carlos Junior,0,22 of 69,22 of 69,31%,81 of 148,3 of 8,37%,0,0,10:42,16 of 63,5 of 5,1 of 1,18 of 65,2 of 2,2 of 2
Misha Cirkunov,0,6 of 10,60%,22 of 29,1 of 2,50%,1,2,2:30,4 of 8,2 of 2,0 of 0,1 of 3,2 of 3,3 of 4,Jimmy Crute,0,21 of 35,21 of 35,60%,28 of 45,0 of 0,---,0,1,0:44,19 of 33,2 of 2,0 of 0,2 of 3,4 of 5,15 of 27
Marcin Tybura,0,6 of 7,85%,6 of 7,0 of 0,---,0,0,0:00,1 of 2,1 of 1,4 of 4,6 of 7,0 of 0,0 of 0,Augusto Sakai,1,15 of 27,15 of 27,55%,15 of 27,0 of 0,---,0,0,0:03,13 of 25,2 of 2,0 of 0,6 of 18,7 of 7,2 of 2
Cole Smith,0,11 of 57,19%,26 of 75,1 of 6,16%,0,0,8:31,4 of 42,7 of 15,0 of 0,9 of 53,2 of 4,0 of 0,Miles Johns,0,31 of 65,31 of 65,47%,63 of 104,1 of 2,50%,0,1,2:52,29 of 62,2 of 3,0 of 0,20 of 53,7 of 7,4 of 5
Brad Katona,0,21 of 60,35%,40 of 83,3 of 12,25%,0,0,6:22,18 of 51,2 of 7,1 of 2,17 of 54,4 of 6,0 of 0,Hunter Azure,0,41 of 118,41 of 118,34%,55 of 133,0 of 1,0%,0,1,0:29,25 of 91,11 of 20,5 of 7,33 of 105,6 of 8,2 of 5
Chas Skelly,0,21 of 59,35%,80 of 125,1 of 3,33%,3,1,8:34,20 of 52,1 of 7,0 of 0,20 of 58,0 of 0,1 of 1,Jordan Griffin,0,37 of 87,37 of 87,42%,66 of 122,1 of 1,100%,2,2,2:56,36 of 84,1 of 3,0 of 0,32 of 81,0 of 0,5 of 6
Louis Smolka,1,59 of 115,51%,60 of 116,0 of 0,---,0,0,0:09,27 of 61,31 of 52,1 of 2,57 of 112,2 of 3,0 of 0,Ryan MacDonald,0,30 of 80,30 of 80,37%,31 of 81,0 of 0,---,0,0,0:05,20 of 65,6 of 11,4 of 4,30 of 79,0 of 1,0 of 0
Kyle Prepolec,0,44 of 122,36%,46 of 124,0 of 1,0%,0,0,0:48,23 of 88,9 of 19,12 of 15,42 of 120,2 of 2,0 of 0,Austin Hubbard,0,51 of 112,51 of 112,45%,136 of 239,3 of 5,60%,0,0,5:42,20 of 68,14 of 26,17 of 18,41 of 100,0 of 0,10 of 12
Khabib Nurmagomedov,0,22 of 41,53%,54 of 77,7 of 8,87%,2,0,8:52,16 of 35,3 of 3,3 of 3,10 of 27,1 of 1,11 of 13,Dustin Poirier,0,12 of 39,12 of 39,30%,30 of 57,0 of 0,---,1,0,0:00,5 of 26,2 of 7,5 of 6,12 of 38,0 of 1,0 of 0
Edson Barboza,0,60 of 114,52%,77 of 133,1 of 3,33%,0,0,1:49,27 of 74,19 of 24,14 of 16,55 of 109,0 of 0,5 of 5,Paul Felder,0,56 of 154,56 of 154,36%,75 of 174,0 of 2,0%,0,0,2:03,41 of 137,9 of 10,6 of 7,51 of 147,1 of 1,4 of 6
Islam Makhachev,1,43 of 95,45%,88 of 148,0 of 1,0%,0,0,4:39,32 of 81,7 of 10,4 of 4,29 of 74,3 of 3,11 of 18,Davi Ramos,0,7 of 58,7 of 58,12%,27 of 80,0 of 1,0%,0,0,0:25,5 of 43,1 of 14,1 of 1,5 of 56,2 of 2,0 of 0
Curtis Blaydes,0,25 of 43,58%,46 of 74,5 of 5,100%,0,0,6:07,23 of 41,1 of 1,1 of 1,2 of 10,0 of 0,23 of 33,Shamil Abdurakhimov,0,3 of 8,3 of 8,37%,3 of 8,0 of 0,---,0,0,0:00,3 of 7,0 of 1,0 of 0,3 of 8,0 of 0,0 of 0
Mairbek Taisumov,0,51 of 160,31%,51 of 160,0 of 2,0%,0,0,0:01,40 of 139,5 of 13,6 of 8,51 of 160,0 of 0,0 of 0,Diego Ferreira,0,109 of 326,109 of 326,33%,112 of 329,0 of 2,0%,0,0,0:19,77 of 271,25 of 46,7 of 9,107 of 323,2 of 3,0 of 0
Joanne Wood,0,101 of 230,43%,158 of 293,2 of 4,50%,0,0,2:13,40 of 138,16 of 38,45 of 54,94 of 222,7 of 8,0 of 0,Andrea Lee,0,61 of 137,61 of 137,44%,104 of 185,3 of 5,60%,0,0,4:19,13 of 73,26 of 39,22 of 25,57 of 132,2 of 3,2 of 2
Zubaira Tukhugov,1,22 of 58,37%,28 of 68,6 of 8,75%,0,1,0:15,20 of 53,2 of 5,0 of 0,10 of 37,7 of 11,5 of 10,Lerone Murphy,0,28 of 78,28 of 78,35%,65 of 116,0 of 0,---,2,1,9:29,12 of 55,13 of 20,3 of 3,23 of 73,2 of 2,3 of 3
Liana Jojua,0,19 of 45,42%,45 of 77,2 of 3,66%,0,0,2:20,12 of 38,6 of 6,1 of 1,16 of 41,1 of 1,2 of 3,Sarah Moras,0,44 of 88,44 of 88,50%,130 of 191,0 of 0,---,1,1,6:35,35 of 78,6 of 7,3 of 3,16 of 51,1 of 2,27 of 35
Ottman Azaitar,1,27 of 53,50%,27 of 53,0 of 0,---,0,0,0:11,22 of 44,2 of 6,3 of 3,18 of 40,8 of 11,1 of 2,Teemu Packalen,0,8 of 19,8 of 19,42%,8 of 19,0 of 1,0%,0,0,0:00,3 of 12,5 of 6,0 of 1,3 of 13,5 of 6,0 of 0
Belal Muhammad,0,49 of 106,46%,78 of 148,2 of 9,22%,1,0,2:31,40 of 85,7 of 19,2 of 2,42 of 98,3 of 4,4 of 4,Takashi Sato,0,29 of 89,29 of 89,32%,34 of 95,1 of 2,50%,0,0,0:38,23 of 79,4 of 8,2 of 2,29 of 89,0 of 0,0 of 0
Nordine Taleb,0,6 of 26,23%,6 of 26,0 of 0,---,0,0,0:00,3 of 16,0 of 5,3 of 5,6 of 25,0 of 0,0 of 1,Muslim Salikhov,1,10 of 23,10 of 23,43%,10 of 23,0 of 0,---,0,0,0:02,1 of 10,2 of 6,7 of 7,10 of 23,0 of 0,0 of 0
Omari Akhmedov,0,26 of 77,33%,47 of 106,2 of 3,66%,0,0,3:39,14 of 60,5 of 10,7 of 7,21 of 67,0 of 2,5 of 8,Zak Cummings,0,17 of 69,17 of 69,24%,24 of 76,0 of 0,---,0,0,0:00,6 of 51,2 of 7,9 of 11,17 of 69,0 of 0,0 of 0
Jessica Andrade,0,4 of 12,33%,4 of 12,0 of 0,---,0,0,0:05,2 of 9,1 of 2,1 of 1,3 of 11,1 of 1,0 of 0,Zhang Weili,1,29 of 38,29 of 38,76%,29 of 38,0 of 0,---,0,0,0:01,16 of 25,7 of 7,6 of 6,15 of 23,13 of 13,1 of 2
Li Jingliang,3,59 of 128,46%,59 of 128,2 of 3,66%,0,0,0:22,45 of 108,4 of 6,10 of 14,47 of 113,8 of 11,4 of 4,Elizeu Zaleski dos Santos,0,54 of 160,54 of 160,33%,55 of 162,0 of 1,0%,0,0,0:24,23 of 114,21 of 33,10 of 13,51 of 156,3 of 4,0 of 0
Kai Kara-France,1,91 of 193,47%,93 of 195,1 of 1,100%,0,0,0:20,58 of 146,9 of 19,24 of 28,85 of 183,2 of 3,4 of 7,Mark De La Rosa,0,60 of 195,60 of 195,30%,63 of 198,1 of 7,14%,0,0,1:12,51 of 174,4 of 10,5 of 11,58 of 192,2 of 3,0 of 0
Song Kenan,0,58 of 128,45%,61 of 131,0 of 0,---,0,1,0:36,44 of 98,6 of 19,8 of 11,54 of 122,4 of 6,0 of 0,Derrick Krantz,0,33 of 85,33 of 85,38%,52 of 105,3 of 6,50%,1,1,5:38,23 of 74,6 of 7,4 of 4,30 of 78,1 of 4,2 of 3
Wu Yanan,0,123 of 270,45%,136 of 283,0 of 4,0%,0,0,0:29,65 of 198,41 of 51,17 of 21,95 of 235,28 of 35,0 of 0,Mizuki,0,93 of 204,93 of 204,45%,102 of 214,0 of 4,0%,0,0,0:36,86 of 195,7 of 9,0 of 0,74 of 182,19 of 22,0 of 0
JunYong Park,0,81 of 148,54%,84 of 152,0 of 0,---,0,0,0:16,76 of 142,5 of 6,0 of 0,73 of 136,8 of 12,0 of 0,Anthony Hernandez,0,59 of 110,59 of 110,53%,74 of 129,6 of 9,66%,1,0,4:32,51 of 102,7 of 7,1 of 1,49 of 97,3 of 6,7 of 7
Sumudaerji,0,93 of 157,59%,103 of 168,1 of 1,100%,0,0,3:38,72 of 127,10 of 17,11 of 13,64 of 111,3 of 3,26 of 43,Andre Soukhamthath,0,23 of 72,23 of 72,31%,27 of 76,0 of 3,0%,0,0,1:27,13 of 55,4 of 9,6 of 8,20 of 64,2 of 4,1 of 4
Da Woon Jung,0,81 of 190,42%,86 of 195,0 of 1,0%,1,0,0:05,69 of 176,12 of 14,0 of 0,69 of 177,12 of 13,0 of 0,Khadis Ibragimov,0,88 of 167,88 of 167,52%,95 of 175,1 of 6,16%,0,0,3:10,83 of 161,4 of 5,1 of 1,70 of 137,18 of 30,0 of 0
Damir Ismagulov,1,71 of 188,37%,73 of 191,0 of 5,0%,0,0,1:16,28 of 132,21 of 34,22 of 22,58 of 168,2 of 3,11 of 17,Thiago Moises,0,36 of 114,36 of 114,31%,37 of 115,0 of 3,0%,0,0,0:24,16 of 88,7 of 10,13 of 16,32 of 110,4 of 4,0 of 0
Alatengheili,0,36 of 89,40%,63 of 133,3 of 7,42%,0,0,2:51,35 of 88,1 of 1,0 of 0,33 of 86,0 of 0,3 of 3,Batgerel Danaa,0,85 of 230,85 of 230,36%,119 of 269,0 of 1,0%,0,0,0:06,74 of 202,6 of 17,5 of 11,68 of 202,5 of 11,12 of 17
Karol Rosa,1,171 of 351,48%,177 of 358,0 of 0,---,0,0,1:04,108 of 266,11 of 16,52 of 69,159 of 333,7 of 11,5 of 7,Lara Procopio,0,165 of 290,165 of 290,56%,169 of 294,0 of 5,0%,0,0,0:22,122 of 244,13 of 15,30 of 31,158 of 281,7 of 9,0 of 0
Daniel Cormier,0,181 of 263,68%,230 of 317,1 of 3,33%,0,0,3:01,162 of 243,9 of 9,10 of 11,139 of 209,21 of 27,21 of 27,Stipe Miocic,1,123 of 229,123 of 229,53%,135 of 244,1 of 3,33%,0,0,1:31,86 of 188,27 of 30,10 of 11,102 of 195,19 of 28,2 of 6
Anthony Pettis,0,69 of 133,51%,86 of 153,0 of 0,---,1,2,1:49,54 of 111,10 of 12,5 of 10,46 of 102,20 of 27,3 of 4,Nate Diaz,1,114 of 201,114 of 201,56%,205 of 306,1 of 1,100%,0,1,5:58,94 of 172,16 of 23,4 of 6,51 of 109,43 of 63,20 of 29
Yoel Romero,1,125 of 284,44%,125 of 284,1 of 4,25%,0,0,0:13,96 of 244,11 of 20,18 of 20,118 of 276,7 of 8,0 of 0,Paulo Costa,1,118 of 213,118 of 213,55%,118 of 213,0 of 0,---,0,0,0:06,67 of 148,46 of 58,5 of 7,110 of 202,5 of 5,3 of 6
Gabriel Benitez,0,24 of 72,33%,24 of 72,0 of 0,---,0,0,0:00,11 of 55,4 of 8,9 of 9,24 of 72,0 of 0,0 of 0,Sodiq Yusuff,1,34 of 79,34 of 79,43%,34 of 79,0 of 0,---,0,0,0:04,25 of 70,4 of 4,5 of 5,30 of 71,0 of 1,4 of 7
Derek Brunson,0,81 of 185,43%,102 of 207,2 of 10,20%,0,0,2:12,51 of 142,26 of 37,4 of 6,69 of 170,7 of 9,5 of 6,Ian Heinisch,0,58 of 143,58 of 143,40%,65 of 150,0 of 8,0%,0,0,0:00,37 of 114,16 of 23,5 of 6,49 of 130,8 of 12,1 of 1
Devonte Smith,0,15 of 27,55%,15 of 27,0 of 0,---,0,0,0:00,3 of 13,2 of 3,10 of 11,15 of 27,0 of 0,0 of 0,Khama Worthy,1,21 of 51,21 of 51,41%,21 of 51,0 of 0,---,0,0,0:02,9 of 30,2 of 5,10 of 16,18 of 46,0 of 0,3 of 5
Raphael Assuncao,0,45 of 81,55%,65 of 103,4 of 6,66%,0,0,2:11,15 of 50,20 of 20,10 of 11,30 of 65,12 of 13,3 of 3,Cory Sandhagen,0,62 of 116,62 of 116,53%,78 of 135,0 of 1,0%,0,1,3:46,23 of 67,16 of 21,23 of 28,55 of 108,3 of 4,4 of 4
Christos Giagos,0,87 of 155,56%,113 of 186,2 of 5,40%,1,0,3:19,55 of 117,29 of 33,3 of 5,69 of 127,16 of 23,2 of 5,Drakkar Klose,0,99 of 160,99 of 160,61%,159 of 223,2 of 7,28%,0,0,3:43,56 of 114,29 of 30,14 of 16,39 of 93,38 of 40,22 of 27
Manny Bermudez,0,37 of 59,62%,59 of 83,3 of 4,75%,0,1,6:10,29 of 47,8 of 12,0 of 0,22 of 43,2 of 2,13 of 14,Casey Kenney,0,43 of 69,43 of 69,62%,56 of 85,2 of 2,100%,1,1,5:17,21 of 42,10 of 14,12 of 13,26 of 49,6 of 7,11 of 13
Hannah Cifers,0,70 of 164,42%,112 of 207,1 of 1,100%,1,0,0:11,39 of 123,12 of 16,19 of 25,61 of 147,7 of 14,2 of 3,Jodie Esquibel,0,43 of 130,43 of 130,33%,69 of 157,3 of 8,37%,0,0,3:15,29 of 110,14 of 20,0 of 0,36 of 114,5 of 13,2 of 3
Kyung Ho Kang,1,50 of 101,49%,120 of 180,3 of 6,50%,0,0,6:21,46 of 96,1 of 1,3 of 4,42 of 89,0 of 0,8 of 12,Brandon Davis,0,77 of 187,77 of 187,41%,114 of 231,1 of 1,100%,0,0,0:24,32 of 126,17 of 20,28 of 41,62 of 163,4 of 6,11 of 18
Sabina Mazo,0,108 of 171,63%,170 of 250,4 of 4,100%,0,0,10:49,49 of 98,50 of 60,9 of 13,44 of 85,38 of 55,26 of 31,Shana Dobson,0,33 of 99,33 of 99,33%,102 of 176,0 of 0,---,0,0,0:05,19 of 75,11 of 18,3 of 6,14 of 71,15 of 23,4 of 5
Valentina Shevchenko,0,42 of 115,36%,84 of 159,1 of 1,100%,0,0,7:50,16 of 73,4 of 12,22 of 30,38 of 106,1 of 1,3 of 8,Liz Carmouche,0,18 of 76,18 of 76,23%,132 of 191,0 of 4,0%,0,0,0:00,1 of 40,4 of 7,13 of 29,17 of 75,1 of 1,0 of 0
Vicente Luque,0,84 of 179,46%,85 of 180,0 of 0,---,1,0,0:00,43 of 125,6 of 9,35 of 45,83 of 178,1 of 1,0 of 0,Mike Perry,0,87 of 175,87 of 175,49%,116 of 204,0 of 2,0%,0,0,3:20,56 of 135,11 of 17,20 of 23,75 of 157,12 of 18,0 of 0
Eduardo Garagorri,0,65 of 115,56%,69 of 120,1 of 1,100%,0,0,2:09,46 of 84,11 of 21,8 of 10,51 of 99,8 of 10,6 of 6,Humberto Bandenay,0,32 of 71,32 of 71,45%,59 of 98,4 of 10,40%,0,0,3:33,23 of 62,9 of 9,0 of 0,26 of 65,6 of 6,0 of 0
Volkan Oezdemir,2,64 of 137,46%,92 of 166,0 of 0,---,0,0,0:25,44 of 114,11 of 14,9 of 9,47 of 110,12 of 20,5 of 7,Ilir Latifi,0,18 of 60,18 of 60,30%,20 of 62,1 of 5,20%,0,0,1:06,16 of 54,2 of 6,0 of 0,17 of 56,1 of 4,0 of 0
Rodolfo Vieira,0,18 of 39,46%,37 of 62,3 of 7,42%,1,0,5:30,16 of 36,1 of 2,1 of 1,5 of 16,1 of 1,12 of 22,Oskar Piechota,0,22 of 43,22 of 43,51%,51 of 76,0 of 0,---,0,0,0:00,19 of 36,3 of 7,0 of 0,8 of 27,12 of 14,2 of 2
Enrique Barzola,0,83 of 239,34%,88 of 244,3 of 7,42%,0,0,0:39,51 of 199,24 of 32,8 of 8,82 of 235,1 of 4,0 of 0,Bobby Moffett,0,90 of 236,90 of 236,38%,98 of 247,0 of 1,0%,0,0,0:24,56 of 188,21 of 32,13 of 16,88 of 231,2 of 5,0 of 0
Gilbert Burns,0,42 of 83,50%,63 of 107,3 of 7,42%,0,0,6:58,22 of 54,8 of 15,12 of 14,31 of 66,1 of 2,10 of 15,Aleksei Kunchenko,0,47 of 102,47 of 102,46%,115 of 172,0 of 1,0%,0,0,0:28,20 of 63,7 of 17,20 of 22,33 of 85,11 of 12,3 of 5
Ciryl Gane,0,15 of 22,68%,20 of 28,0 of 1,0%,1,0,0:33,7 of 13,4 of 5,4 of 4,14 of 19,1 of 1,0 of 2,Raphael Pessoa,0,7 of 41,7 of 41,17%,9 of 43,0 of 2,0%,0,0,0:01,5 of 36,2 of 3,0 of 2,6 of 37,1 of 4,0 of 0
Tecia Torres,0,41 of 108,37%,58 of 126,0 of 7,0%,0,0,1:28,17 of 70,17 of 26,7 of 12,29 of 89,12 of 19,0 of 0,Marina Rodriguez,0,84 of 167,84 of 167,50%,98 of 186,1 of 4,25%,1,0,2:24,31 of 91,36 of 51,17 of 25,44 of 123,39 of 43,1 of 1
Rogerio Bontorin,0,8 of 15,53%,8 of 16,2 of 5,40%,0,0,1:19,6 of 13,0 of 0,2 of 2,7 of 14,1 of 1,0 of 0,Raulian Paiva,0,3 of 15,3 of 15,20%,7 of 19,0 of 0,---,0,0,0:00,3 of 14,0 of 1,0 of 0,3 of 15,0 of 0,0 of 0
Geraldo de Freitas,0,40 of 112,35%,57 of 134,2 of 7,28%,0,0,2:08,26 of 95,10 of 12,4 of 5,38 of 110,2 of 2,0 of 0,Chris Gutierrez,0,48 of 86,48 of 86,55%,49 of 87,1 of 2,50%,0,1,2:56,18 of 46,6 of 7,24 of 33,40 of 75,2 of 2,6 of 9
Kazula Vargas,0,20 of 42,47%,59 of 92,0 of 1,0%,0,1,0:18,16 of 37,2 of 3,2 of 2,13 of 34,0 of 0,7 of 8,Alex Da Silva,0,17 of 39,17 of 39,43%,88 of 130,3 of 4,75%,0,0,12:01,14 of 35,1 of 2,2 of 2,7 of 28,1 of 1,9 of 10
Colby Covington,0,179 of 515,34%,201 of 541,10 of 18,55%,0,0,8:43,128 of 454,20 of 28,31 of 33,154 of 477,25 of 38,0 of 0,Robbie Lawler,0,78 of 167,78 of 167,46%,82 of 171,0 of 0,---,0,0,0:00,61 of 144,10 of 16,7 of 7,66 of 152,12 of 15,0 of 0
Jim Miller,0,2 of 8,25%,2 of 8,0 of 0,---,1,0,0:00,1 of 7,0 of 0,1 of 1,2 of 8,0 of 0,0 of 0,Clay Guida,0,2 of 5,2 of 5,40%,2 of 5,0 of 0,---,0,0,0:11,1 of 4,0 of 0,1 of 1,2 of 5,0 of 0,0 of 0
Joaquim Silva,0,15 of 56,26%,15 of 56,0 of 0,---,0,0,0:00,0 of 35,6 of 11,9 of 10,15 of 56,0 of 0,0 of 0,Nasrat Haqparast,1,21 of 38,21 of 38,55%,21 of 38,0 of 0,---,0,0,0:03,18 of 33,2 of 4,1 of 1,12 of 29,0 of 0,9 of 9
